"","year","month","day","dep_delay","arr_delay","carrier","origin","dest","air_time","distance","hour"
"145412",2014,6,28,-7,-37,"MQ","LGA","DTW",74,502,19
"145413",2014,6,28,-5,-22,"MQ","JFK","DCA",37,213,21
"145414",2014,6,28,9,-13,"MQ","LGA","ORF",49,296,9
"145415",2014,6,28,-11,15,"MQ","LGA","DTW",71,502,13
"145416",2014,6,28,-7,-11,"MQ","LGA","RIC",61,292,8
"145417",2014,6,28,46,36,"MQ","LGA","BNA",105,764,17
"145418",2014,6,28,-4,5,"EV","EWR","MSP",153,1008,14
"145419",2014,6,28,-7,-22,"EV","LGA","MHT",35,195,17
"145420",2014,6,28,-3,-26,"OO","LGA","ORD",103,733,12
"145421",2014,6,28,51,46,"UA","JFK","SFO",356,2586,18
"145422",2014,6,28,12,-19,"UA","EWR","DEN",196,1605,12
"145423",2014,6,28,-4,-23,"UA","EWR","BZN",236,1882,9
"145424",2014,6,28,-1,-25,"UA","JFK","LAX",321,2475,17
"145425",2014,6,28,-2,-18,"UA","EWR","MCO",123,937,7
"145426",2014,6,28,-1,-5,"UA","EWR","IAH",191,1400,8
"145427",2014,6,28,-4,-23,"UA","EWR","ORD",102,719,5
"145428",2014,6,28,-7,-23,"UA","JFK","SFO",325,2586,10
"145429",2014,6,28,21,12,"UA","LGA","IAH",197,1416,17
"145430",2014,6,28,4,-25,"UA","LGA","ORD",104,733,15
"145431",2014,6,28,366,343,"UA","LGA","ORD",106,733,22
"145432",2014,6,28,-8,-11,"UA","EWR","DEN",247,1605,21
"145433",2014,6,28,-8,-28,"UA","EWR","CLE",58,404,7
"145434",2014,6,28,-7,-7,"UA","JFK","LAX",314,2475,11
"145435",2014,6,28,31,7,"UA","EWR","ORD",104,719,15
"145436",2014,6,28,-3,-33,"UA","LGA","ORD",98,733,8
"145437",2014,6,28,-3,6,"UA","EWR","SNA",340,2434,18
"145438",2014,6,28,6,-24,"UA","EWR","SAN",307,2425,17
"145439",2014,6,28,7,26,"UA","EWR","IAH",216,1400,11
"145440",2014,6,28,-6,7,"UA","EWR","IAH",196,1400,5
"145441",2014,6,28,19,-22,"UA","EWR","MIA",140,1085,18
"145442",2014,6,28,6,-9,"UA","JFK","LAX",327,2475,14
"145443",2014,6,28,23,9,"UA","EWR","SFO",336,2565,14
"145444",2014,6,28,15,-6,"UA","EWR","BOS",37,200,18
"145445",2014,6,28,2,-18,"UA","EWR","SFO",352,2565,18
"145446",2014,6,28,13,-17,"UA","EWR","CLE",63,404,18
"145447",2014,6,28,10,-19,"UA","EWR","BQN",187,1585,20
"145448",2014,6,28,-1,-25,"UA","EWR","SAT",204,1569,20
"145449",2014,6,28,4,21,"UA","LGA","IAH",214,1416,10
"145450",2014,6,28,10,-28,"UA","EWR","SEA",300,2402,9
"145451",2014,6,28,9,-14,"UA","EWR","MCO",124,937,17
"145452",2014,6,28,-1,-23,"UA","EWR","LAS",301,2227,17
"145453",2014,6,28,27,9,"UA","EWR","SFO",362,2565,20
"145454",2014,6,28,-1,-15,"UA","EWR","SJU",200,1608,9
"145455",2014,6,28,12,-24,"UA","EWR","DEN",224,1605,18
"145456",2014,6,28,-1,-6,"UA","EWR","TPA",137,997,5
"145457",2014,6,28,24,1,"UA","EWR","LAX",310,2454,15
"145458",2014,6,28,4,-36,"UA","EWR","SEA",312,2402,17
"145459",2014,6,28,6,-23,"UA","EWR","PDX",328,2434,19
"145460",2014,6,28,3,-13,"UA","EWR","SJU",205,1608,13
"145461",2014,6,28,-2,-23,"UA","EWR","FLL",145,1065,13
"145462",2014,6,28,8,0,"UA","EWR","FLL",151,1065,10
"145463",2014,6,28,9,-8,"UA","EWR","LAX",319,2454,14
"145464",2014,6,28,8,0,"UA","EWR","LAX",324,2454,13
"145465",2014,6,28,29,20,"UA","EWR","SFO",349,2565,15
"145466",2014,6,28,-3,-22,"UA","EWR","SJU",200,1608,7
"145467",2014,6,28,26,-18,"UA","EWR","LAX",311,2454,20
"145468",2014,6,28,101,73,"UA","EWR","HNL",584,4962,10
"145469",2014,6,28,10,-4,"UA","EWR","SFO",332,2565,11
"145470",2014,6,28,36,9,"UA","EWR","ANC",404,3370,17
"145471",2014,6,28,-4,-18,"UA","LGA","ORD",100,733,6
"145472",2014,6,28,4,-19,"UA","EWR","IAH",182,1400,20
"145473",2014,6,28,71,57,"UA","EWR","DEN",213,1605,18
"145474",2014,6,28,-7,-23,"UA","LGA","DEN",220,1620,14
"145475",2014,6,28,28,15,"UA","EWR","MIA",147,1085,13
"145476",2014,6,28,-3,46,"UA","JFK","SFO",365,2586,15
"145477",2014,6,28,-3,3,"UA","LGA","IAH",220,1416,12
"145478",2014,6,28,-8,-23,"MQ","JFK","RDU",67,427,20
"145479",2014,6,28,-3,0,"MQ","JFK","DCA",41,213,12
"145480",2014,6,28,33,29,"UA","EWR","PHX",281,2133,13
"145481",2014,6,28,-4,-7,"UA","EWR","ORD",105,719,6
"145482",2014,6,28,0,1,"UA","EWR","LAX",322,2454,6
"145483",2014,6,28,-2,-18,"UA","EWR","SFO",346,2565,17
"145484",2014,6,28,-5,-12,"UA","EWR","PBI",139,1023,17
"145485",2014,6,28,12,8,"UA","EWR","SFO",355,2565,16
"145486",2014,6,28,4,-28,"UA","LGA","DEN",206,1620,11
"145487",2014,6,28,-2,-41,"UA","EWR","TPA",134,997,21
"145488",2014,6,28,13,1,"UA","EWR","DEN",221,1605,15
"145489",2014,6,28,-5,-8,"UA","EWR","SAN",310,2425,19
"145490",2014,6,28,1,-2,"UA","EWR","IAH",203,1400,14
"145491",2014,6,28,2,-2,"UA","LGA","ORD",101,733,6
"145492",2014,6,28,2,12,"UA","EWR","LAX",329,2454,18
"145493",2014,6,28,-2,6,"UA","LGA","IAH",195,1416,7
"145494",2014,6,28,50,13,"UA","EWR","BOS",36,200,20
"145495",2014,6,28,28,-6,"UA","EWR","ORD",102,719,16
"145496",2014,6,28,3,-14,"UA","EWR","LAX",315,2454,8
"145497",2014,6,28,-5,-16,"UA","EWR","STT",207,1634,9
"145498",2014,6,28,29,14,"UA","EWR","SFO",340,2565,15
"145499",2014,6,28,2,-27,"UA","EWR","LAX",328,2454,19
"145500",2014,6,28,72,35,"UA","EWR","MCO",127,937,16
"145501",2014,6,28,5,-12,"UA","EWR","MCO",127,937,11
"145502",2014,6,28,5,3,"UA","EWR","IAH",187,1400,7
"145503",2014,6,28,0,-19,"UA","EWR","MCO",127,937,13
"145504",2014,6,28,36,10,"UA","EWR","MCO",125,937,16
"145505",2014,6,28,-4,4,"UA","EWR","LAS",301,2227,10
"145506",2014,6,28,3,-5,"UA","EWR","IAH",204,1400,15
"145507",2014,6,28,16,-18,"UA","EWR","SJU",191,1608,20
"145508",2014,6,28,-4,13,"UA","LGA","IAH",202,1416,5
"145509",2014,6,28,18,-10,"UA","EWR","PHX",273,2133,19
"145510",2014,6,28,3,-8,"UA","EWR","ORD",105,719,13
"145511",2014,6,28,-4,-17,"UA","EWR","SFO",337,2565,5
"145512",2014,6,28,42,14,"UA","EWR","LAX",308,2454,17
"145513",2014,6,28,20,-3,"UA","EWR","DEN",205,1605,9
"145514",2014,6,28,46,5,"UA","EWR","MCO",119,937,22
"145515",2014,6,28,1,-34,"UA","EWR","FLL",135,1065,19
"145516",2014,6,28,23,5,"UA","EWR","LAX",312,2454,9
"145517",2014,6,28,19,10,"UA","EWR","SFO",344,2565,8
"145518",2014,6,28,-1,-16,"UA","EWR","IAH",196,1400,16
"145519",2014,6,28,28,6,"UA","EWR","LAS",288,2227,15
"145520",2014,6,28,-3,-22,"UA","EWR","CLE",56,404,14
"145521",2014,6,28,-4,-17,"UA","EWR","ORD",101,719,9
"145522",2014,6,28,-7,-38,"UA","EWR","SAN",309,2425,8
"145523",2014,6,28,3,-8,"UA","EWR","FLL",142,1065,7
"145524",2014,6,28,6,9,"UA","EWR","ORD",97,719,8
"145525",2014,6,28,10,-1,"UA","EWR","BOS",43,200,12
"145526",2014,6,28,3,50,"UA","LGA","ORD",100,733,17
"145527",2014,6,28,20,-18,"UA","LGA","DEN",201,1620,7
"145528",2014,6,28,-5,-8,"UA","EWR","MCO",124,937,6
"145529",2014,6,28,-5,-21,"UA","LGA","IAH",187,1416,8
"145530",2014,6,28,28,11,"UA","EWR","BOS",36,200,15
"145531",2014,6,28,15,26,"UA","JFK","SFO",350,2586,9
"145532",2014,6,28,0,-1,"UA","JFK","LAX",314,2475,6
"145533",2014,6,28,6,12,"UA","EWR","IAH",215,1400,10
"145534",2014,6,28,-9,3,"UA","JFK","SFO",343,2586,6
"145535",2014,6,28,11,1,"UA","EWR","BOS",43,200,22
"145536",2014,6,28,27,0,"UA","EWR","TPA",131,997,19
"145537",2014,6,28,3,11,"UA","JFK","SFO",344,2586,8
"145538",2014,6,28,13,1,"UA","EWR","TPA",135,997,15
"145539",2014,6,28,-2,-25,"UA","EWR","LAS",282,2227,6
"145540",2014,6,28,16,10,"UA","JFK","LAX",319,2475,8
"145541",2014,6,28,31,17,"UA","EWR","FLL",147,1065,15
"145542",2014,6,28,8,-7,"UA","EWR","IAH",188,1400,17
"145543",2014,6,28,71,60,"UA","EWR","DEN",211,1605,8
"145544",2014,6,28,-2,-24,"UA","EWR","PHX",274,2133,6
"145545",2014,6,28,2,-3,"UA","EWR","LAS",286,2227,20
"145546",2014,6,28,-5,-22,"UA","EWR","SFO",329,2565,7
"145547",2014,6,28,-3,-23,"DL","LGA","DTW",74,502,12
"145548",2014,6,28,-7,-24,"DL","EWR","MSP",135,1008,8
"145549",2014,6,28,-4,-28,"DL","LGA","PBI",134,1035,13
"145550",2014,6,28,16,6,"DL","EWR","SLC",268,1969,17
"145551",2014,6,28,-2,13,"DL","LGA","EYW",156,1207,10
"145552",2014,6,28,-10,-33,"DL","LGA","MCO",120,950,19
"145553",2014,6,28,-1,-30,"DL","LGA","ATL",101,762,15
"145554",2014,6,28,8,-22,"DL","LGA","MCO",120,950,18
"145555",2014,6,28,-9,-3,"DL","LGA","MSP",174,1020,16
"145556",2014,6,28,-3,-24,"DL","LGA","MCO",126,950,14
"145557",2014,6,28,32,-8,"DL","LGA","BZN",226,1894,10
"145558",2014,6,28,-14,-47,"DL","LGA","MSY",151,1183,17
"145559",2014,6,28,-1,-23,"DL","JFK","LAS",298,2248,15
"145560",2014,6,28,-3,-14,"DL","LGA","MIA",148,1096,11
"145561",2014,6,28,-1,-27,"DL","LGA","MSP",136,1020,8
"145562",2014,6,28,-4,-47,"DL","JFK","FLL",135,1069,16
"145563",2014,6,28,-3,-12,"DL","JFK","MCO",127,944,15
"145564",2014,6,28,2,-40,"DL","JFK","MCO",119,944,19
"145565",2014,6,28,-10,-8,"DL","JFK","TPA",131,1005,8
"145566",2014,6,28,0,-14,"DL","JFK","LAS",277,2248,8
"145567",2014,6,28,0,6,"DL","JFK","MIA",144,1089,8
"145568",2014,6,28,0,-12,"DL","JFK","ATL",98,760,16
"145569",2014,6,28,-6,-19,"DL","LGA","MSP",135,1020,11
"145570",2014,6,28,-5,-19,"DL","JFK","MCO",124,944,8
"145571",2014,6,28,37,34,"DL","JFK","SJU",193,1598,9
"145572",2014,6,28,-5,-24,"DL","LGA","DTW",79,502,16
"145573",2014,6,28,4,-22,"DL","JFK","SJU",191,1598,14
"145574",2014,6,28,-7,-19,"DL","LGA","ATL",106,762,13
"145575",2014,6,28,-4,-22,"DL","LGA","FLL",151,1076,14
"145576",2014,6,28,-3,-10,"DL","LGA","MCO",127,950,11
"145577",2014,6,28,4,10,"DL","LGA","MSP",157,1020,14
"145578",2014,6,28,-6,-1,"DL","LGA","ATL",104,762,10
"145579",2014,6,28,38,8,"DL","LGA","FLL",142,1076,18
"145580",2014,6,28,-6,-35,"DL","LGA","TPA",134,1010,9
"145581",2014,6,28,169,166,"DL","LGA","FLL",149,1076,10
"145582",2014,6,28,-5,-13,"DL","LGA","MCO",124,950,9
"145583",2014,6,28,-3,-38,"DL","LGA","PBI",138,1035,15
"145584",2014,6,28,-7,-33,"DL","LGA","MSP",128,1020,6
"145585",2014,6,28,-3,-26,"DL","LGA","MIA",146,1096,13
"145586",2014,6,28,14,-5,"DL","LGA","TPA",137,1010,18
"145587",2014,6,28,-4,-23,"DL","EWR","ATL",96,746,15
"145588",2014,6,28,-2,-9,"DL","LGA","ATL",105,762,11
"145589",2014,6,28,-5,-25,"DL","LGA","MIA",146,1096,16
"145590",2014,6,28,1,-18,"DL","JFK","SLC",260,1990,7
"145591",2014,6,28,-4,-26,"DL","LGA","MIA",154,1096,7
"145592",2014,6,28,49,41,"DL","LGA","MSP",152,1020,19
"145593",2014,6,28,-1,-28,"DL","JFK","ATL",101,760,19
"145594",2014,6,28,0,-28,"DL","JFK","ATL",98,760,15
"145595",2014,6,28,-4,-26,"DL","LGA","ATL",101,762,8
"145596",2014,6,28,-1,-44,"DL","JFK","SAN",302,2446,18
"145597",2014,6,28,-2,1,"DL","JFK","FLL",149,1069,8
"145598",2014,6,28,6,-21,"DL","LGA","MCO",121,950,7
"145599",2014,6,28,-4,-28,"DL","JFK","PDX",324,2454,16
"145600",2014,6,28,20,-14,"DL","JFK","LAS",286,2248,21
"145601",2014,6,28,-2,-19,"DL","EWR","ATL",100,746,10
"145602",2014,6,28,-4,-32,"DL","LGA","ATL",100,762,14
"145603",2014,6,28,11,12,"DL","JFK","MSP",151,1029,18
"145604",2014,6,28,-4,1,"DL","JFK","BOS",34,187,17
"145605",2014,6,28,4,-27,"DL","JFK","TPA",130,1005,18
"145606",2014,6,28,-5,-19,"DL","LGA","PBI",138,1035,8
"145607",2014,6,28,20,-20,"DL","JFK","PHX",274,2153,19
"145608",2014,6,28,2,9,"DL","LGA","PBI",139,1035,10
"145609",2014,6,28,1,-29,"DL","JFK","MIA",138,1089,18
"145610",2014,6,28,2,-23,"DL","LGA","FLL",147,1076,9
"145611",2014,6,28,-2,-24,"DL","JFK","MCO",122,944,12
"145612",2014,6,28,-5,-11,"DL","LGA","TPA",143,1010,14
"145613",2014,6,28,1,-18,"DL","JFK","SJU",190,1598,20
"145614",2014,6,28,-8,-19,"DL","JFK","BOS",42,187,22
"145615",2014,6,28,27,16,"DL","JFK","BOS",39,187,12
"145616",2014,6,28,-3,-8,"DL","LGA","FLL",145,1076,11
"145617",2014,6,28,18,-1,"DL","EWR","ATL",97,746,17
"145618",2014,6,28,-3,-18,"DL","EWR","ATL",99,746,8
"145619",2014,6,28,-3,-24,"DL","LGA","DEN",220,1620,9
"145620",2014,6,28,-9,-34,"EV","LGA","CLE",61,419,9
"145621",2014,6,28,-16,-37,"EV","LGA","CLE",63,419,8
"145622",2014,6,28,28,14,"EV","EWR","CHS",87,628,20
"145623",2014,6,28,-6,-16,"EV","EWR","ATL",111,746,14
"145624",2014,6,28,12,-7,"EV","EWR","AVL",81,583,13
"145625",2014,6,28,-9,-36,"EV","LGA","CLE",60,419,12
"145626",2014,6,28,4,-21,"EV","EWR","DCA",37,199,16
"145627",2014,6,28,-10,-35,"EV","LGA","IAD",41,229,19
"145628",2014,6,28,-8,-36,"DL","LGA","DTW",73,502,9
"145629",2014,6,28,-1,-10,"DL","LGA","ATL",99,762,16
"145630",2014,6,28,-3,-2,"DL","JFK","SJU",192,1598,6
"145631",2014,6,28,12,-13,"DL","JFK","SFO",344,2586,16
"145632",2014,6,28,5,-43,"DL","JFK","LAX",313,2475,18
"145633",2014,6,28,25,8,"DL","JFK","LAX",306,2475,8
"145634",2014,6,28,-4,-9,"DL","JFK","LAS",298,2248,10
"145635",2014,6,28,-8,-16,"DL","JFK","LAX",311,2475,9
"145636",2014,6,28,-2,-14,"DL","JFK","LAX",317,2475,11
"145637",2014,6,28,-7,-43,"DL","JFK","SAT",198,1587,20
"145638",2014,6,28,0,-25,"DL","JFK","SJU",183,1598,23
"145639",2014,6,28,-3,-9,"DL","JFK","ATL",100,760,6
"145640",2014,6,28,-1,-20,"DL","JFK","DEN",242,1626,19
"145641",2014,6,28,11,-8,"DL","JFK","LAS",307,2248,18
"145642",2014,6,28,2,-25,"DL","JFK","SFO",329,2586,9
"145643",2014,6,28,61,47,"DL","JFK","SLC",285,1990,18
"145644",2014,6,28,-2,-22,"DL","JFK","SFO",349,2586,19
"145645",2014,6,28,21,7,"DL","JFK","SLC",259,1990,11
"145646",2014,6,28,29,3,"DL","JFK","AUS",189,1521,21
"145647",2014,6,28,-5,-11,"DL","JFK","MIA",148,1089,11
"145648",2014,6,28,-3,-24,"DL","JFK","SEA",312,2422,6
"145649",2014,6,28,11,-23,"DL","JFK","SEA",297,2422,9
"145650",2014,6,28,14,0,"DL","JFK","SEA",325,2422,15
"145651",2014,6,28,0,-37,"DL","JFK","SEA",319,2422,18
"145652",2014,6,28,-5,8,"DL","JFK","BOS",36,187,8
"145653",2014,6,28,-1,-21,"DL","JFK","STT",193,1623,8
"145654",2014,6,28,-1,4,"DL","JFK","ATL",102,760,8
"145655",2014,6,28,-2,-11,"DL","JFK","SFO",349,2586,6
"145656",2014,6,28,0,-11,"DL","JFK","LAX",315,2475,15
"145657",2014,6,28,24,18,"DL","JFK","ATL",104,760,13
"145658",2014,6,28,1,-12,"DL","JFK","PIT",59,340,15
"145659",2014,6,28,-3,-18,"DL","JFK","FLL",141,1069,11
"145660",2014,6,28,6,7,"DL","JFK","SLC",260,1990,13
"145661",2014,6,28,5,-13,"DL","EWR","ATL",98,746,7
"145662",2014,6,28,-2,-23,"DL","EWR","ATL",103,746,12
"145663",2014,6,28,-5,-25,"DL","LGA","DTW",74,502,5
"145664",2014,6,28,-4,-27,"DL","LGA","ATL",102,762,12
"145665",2014,6,28,9,3,"DL","LGA","ATL",98,762,18
"145666",2014,6,28,0,-25,"DL","LGA","MIA",143,1096,9
"145667",2014,6,28,-7,-31,"DL","EWR","DTW",73,488,5
"145668",2014,6,28,-6,-20,"DL","LGA","ATL",101,762,6
"145669",2014,6,28,8,-19,"DL","LGA","ATL",102,762,19
"145670",2014,6,28,-2,-14,"EV","EWR","DCA",43,199,18
"145671",2014,6,28,-4,-21,"EV","EWR","JAX",112,820,20
"145672",2014,6,28,-9,-30,"EV","EWR","ATL",102,746,9
"145673",2014,6,28,12,-7,"EV","EWR","RIC",50,277,19
"145674",2014,6,28,-5,-20,"EV","EWR","CHS",85,628,14
"145675",2014,6,28,76,69,"EV","EWR","IND",92,645,17
"145676",2014,6,28,11,-1,"EV","EWR","DAY",85,533,17
"145677",2014,6,28,65,55,"EV","EWR","BNA",107,748,14
"145678",2014,6,28,-4,-25,"EV","EWR","OMA",144,1134,8
"145679",2014,6,28,-2,-10,"EV","EWR","BOS",40,200,6
"145680",2014,6,28,31,108,"EV","EWR","MCI",151,1092,15
"145681",2014,6,28,-3,-17,"EV","EWR","BNA",105,748,10
"145682",2014,6,28,-9,-39,"EV","EWR","BNA",102,748,19
"145683",2014,6,28,7,8,"EV","EWR","BTV",45,266,17
"145684",2014,6,28,-3,-9,"EV","EWR","STL",126,872,18
"145685",2014,6,28,10,-3,"EV","EWR","OKC",180,1325,17
"145686",2014,6,28,-5,-17,"EV","EWR","BDL",24,116,12
"145687",2014,6,28,-7,-23,"EV","EWR","MSN",113,799,15
"145688",2014,6,28,-3,-18,"EV","EWR","BUF",46,282,15
"145689",2014,6,28,-3,-9,"EV","EWR","BNA",116,748,15
"145690",2014,6,28,49,32,"EV","EWR","DTW",76,488,8
"145691",2014,6,28,-6,-7,"EV","EWR","CMH",67,463,8
"145692",2014,6,28,-4,-6,"EV","EWR","BTV",48,266,8
"145693",2014,6,28,5,-17,"EV","EWR","SAV",100,708,16
"145694",2014,6,28,-3,-13,"EV","EWR","PVD",33,160,8
"145695",2014,6,28,2,-8,"EV","EWR","BDL",29,116,22
"145696",2014,6,28,17,16,"EV","EWR","RDU",64,416,12
"145697",2014,6,28,-3,-18,"EV","EWR","MCI",145,1092,8
"145698",2014,6,28,1,-1,"EV","EWR","DAY",91,533,14
"145699",2014,6,28,-6,-4,"EV","EWR","STL",131,872,7
"145700",2014,6,28,-1,-26,"EV","EWR","TUL",162,1215,19
"145701",2014,6,28,-4,-22,"EV","EWR","CMH",65,463,12
"145702",2014,6,28,-2,-24,"EV","EWR","MSY",161,1167,16
"145703",2014,6,28,-2,-21,"EV","EWR","CVG",87,569,16
"145704",2014,6,28,-4,-16,"EV","EWR","ORF",44,284,17
"145705",2014,6,28,-5,-26,"EV","EWR","JAX",113,820,6
"145706",2014,6,28,-9,-29,"EV","EWR","IND",88,645,6
"145707",2014,6,28,-8,-17,"EV","EWR","IND",92,645,13
"145708",2014,6,28,12,-15,"EV","LGA","IAD",43,229,14
"145709",2014,6,28,27,-2,"EV","EWR","MSP",136,1008,7
"145710",2014,6,28,19,-2,"EV","EWR","DTW",77,488,15
"145711",2014,6,28,-6,-29,"EV","EWR","DTW",77,488,18
"145712",2014,6,28,0,-9,"EV","EWR","MSY",158,1167,8
"145713",2014,6,28,11,-3,"EV","EWR","SAV",95,708,10
"145714",2014,6,28,9,2,"EV","EWR","MSY",164,1167,14
"145715",2014,6,28,10,-3,"EV","EWR","MCI",145,1092,12
"145716",2014,6,28,8,-2,"EV","EWR","PIT",53,319,14
"145717",2014,6,28,-2,-5,"EV","EWR","RDU",67,416,5
"145718",2014,6,28,-2,-13,"EV","EWR","MCI",157,1092,19
"145719",2014,6,28,17,-5,"EV","EWR","IND",89,645,11
"145720",2014,6,28,-4,-13,"EV","EWR","PWM",51,284,17
"145721",2014,6,28,-5,-13,"EV","EWR","CHS",89,628,10
"145722",2014,6,28,-3,-8,"EV","EWR","BUF",47,282,6
"145723",2014,6,28,5,-7,"EV","EWR","SDF",100,642,15
"145724",2014,6,28,-9,-23,"EV","EWR","MEM",133,946,8
"145725",2014,6,28,3,-14,"EV","EWR","DSM",145,1017,20
"145726",2014,6,28,-8,-3,"EV","EWR","RDU",67,416,8
"145727",2014,6,28,2,-11,"EV","EWR","GSO",66,445,13
"145728",2014,6,28,-9,-16,"EV","EWR","CLE",58,404,21
"145729",2014,6,28,-3,-6,"EV","EWR","PIT",53,319,16
"145730",2014,6,28,-2,-15,"EV","EWR","OMA",157,1134,14
"145731",2014,6,28,37,28,"EV","EWR","MHT",37,209,22
"145732",2014,6,28,-4,-26,"EV","EWR","CLT",78,529,21
"145733",2014,6,28,15,-5,"EV","EWR","ORF",47,284,12
"145734",2014,6,28,-2,-15,"EV","EWR","GSO",67,445,16
"145735",2014,6,28,-8,-33,"EV","LGA","TVC",82,655,7
"145736",2014,6,28,-2,-33,"EV","EWR","DTW",70,488,16
"145737",2014,6,28,-2,3,"EV","EWR","DTW",74,488,9
"145738",2014,6,28,-6,0,"EV","EWR","MSP",153,1008,6
"145739",2014,6,28,0,-8,"EV","LGA","TVC",86,655,9
"145740",2014,6,28,5,-6,"EV","LGA","TVC",87,655,13
"145741",2014,6,28,10,-1,"EV","EWR","RDU",64,416,10
"145742",2014,6,28,-6,10,"EV","EWR","MSP",180,1008,16
"145743",2014,6,28,4,-18,"EV","EWR","GRR",85,605,10
"145744",2014,6,28,-2,-17,"EV","EWR","JAX",112,820,11
"145745",2014,6,28,4,-9,"EV","EWR","CVG",87,569,14
"145746",2014,6,28,-2,-10,"EV","EWR","CLT",80,529,9
"145747",2014,6,28,53,47,"EV","LGA","CLT",106,544,17
"145748",2014,6,28,-3,-14,"EV","LGA","PWM",48,269,18
"145749",2014,6,28,165,152,"EV","LGA","BGR",58,378,14
"145750",2014,6,28,-7,-18,"EV","LGA","RDU",69,431,9
"145751",2014,6,28,-10,-30,"EV","LGA","ILM",75,500,9
"145752",2014,6,28,-2,-14,"EV","EWR","STL",125,872,13
"145753",2014,6,28,5,-7,"EV","EWR","BOS",39,200,8
"145754",2014,6,28,-4,-13,"EV","EWR","DCA",35,199,9
"145755",2014,6,28,-3,-17,"EV","EWR","MSP",139,1008,11
"145756",2014,6,28,-5,-14,"EV","EWR","ROC",39,246,10
"145757",2014,6,28,-5,-28,"EV","LGA","RDU",63,431,15
"145758",2014,6,28,-2,-8,"EV","JFK","IAD",45,228,9
"145759",2014,6,28,8,14,"EV","JFK","IAD",44,228,14
"145760",2014,6,28,13,-3,"EV","JFK","IAD",41,228,19
"145761",2014,6,28,-1,14,"EV","JFK","IAD",44,228,5
"145762",2014,6,28,37,34,"EV","LGA","CHS",91,641,10
"145763",2014,6,28,27,23,"EV","LGA","MKE",102,738,11
"145764",2014,6,28,-4,-8,"EV","EWR","CLT",84,529,12
"145765",2014,6,28,56,62,"EV","EWR","RIC",49,277,13
"145766",2014,6,28,-1,-12,"EV","LGA","IAD",43,229,9
"145767",2014,6,28,-2,-14,"EV","EWR","RIC",47,277,8
"145768",2014,6,28,14,-9,"F9","LGA","DEN",208,1620,7
"145769",2014,6,28,-2,3,"F9","LGA","DEN",227,1620,16
"145770",2014,6,28,-1,12,"EV","EWR","CHS",91,628,7
"145771",2014,6,28,-6,-21,"EV","EWR","DTW",78,488,12
"145772",2014,6,28,18,10,"EV","EWR","SDF",101,642,7
"145773",2014,6,28,11,-2,"EV","EWR","DCA",42,199,13
"145774",2014,6,28,-1,-20,"FL","LGA","ATL",100,762,13
"145775",2014,6,28,0,-17,"FL","LGA","ATL",100,762,16
"145776",2014,6,28,-7,-40,"FL","LGA","ATL",102,762,9
"145777",2014,6,28,-5,-13,"FL","LGA","CAK",55,397,17
"145778",2014,6,28,-7,-17,"EV","EWR","GSP",86,594,15
"145779",2014,6,28,-1,-34,"EV","EWR","MKE",101,725,16
"145780",2014,6,28,-6,-12,"EV","EWR","PWM",52,284,8
"145781",2014,6,28,-10,-14,"MQ","LGA","CHO",55,305,12
"145782",2014,6,28,36,25,"HA","JFK","HNL",608,4983,10
"145783",2014,6,28,-10,11,"MQ","LGA","ILM",77,500,10
"145784",2014,6,28,25,61,"MQ","JFK","CMH",82,483,15
"145785",2014,6,28,-8,-36,"MQ","LGA","DAY",80,549,15
"145786",2014,6,28,-5,-23,"MQ","JFK","CLE",67,425,15
"145787",2014,6,28,-10,-10,"MQ","LGA","ROA",70,405,13
"145788",2014,6,28,-9,-19,"MQ","LGA","STL",124,888,18
"145789",2014,6,28,10,7,"MQ","LGA","STL",117,888,11
"145790",2014,6,28,-2,-22,"MQ","JFK","BNA",107,765,16
"145791",2014,6,28,13,10,"MQ","JFK","CVG",93,589,16
"145792",2014,6,28,-5,-1,"MQ","LGA","STL",126,888,14
"145793",2014,6,28,8,0,"MQ","LGA","RIC",51,292,16
"145794",2014,6,28,-4,-11,"MQ","LGA","CMH",73,479,14
"145795",2014,6,28,-8,-12,"MQ","LGA","RIC",53,292,12
"145796",2014,6,28,-5,-31,"MQ","JFK","BWI",33,184,16
"145797",2014,6,28,-6,-14,"MQ","LGA","GSO",69,461,14
"145798",2014,6,28,0,7,"MQ","JFK","IND",99,665,15
"145799",2014,6,28,-2,-17,"MQ","JFK","ORF",49,290,16
"145800",2014,6,28,-6,-21,"MQ","JFK","DCA",37,213,10
"145801",2014,6,28,-3,3,"MQ","JFK","PIT",62,340,14
"145802",2014,6,28,-8,-4,"MQ","LGA","LIT",145,1085,18
"145803",2014,6,28,39,12,"MQ","LGA","CMH",62,479,12
"145804",2014,6,28,-6,-26,"MQ","JFK","RDU",65,427,14
"145805",2014,6,28,-2,-35,"MQ","JFK","DCA",40,213,17
"145806",2014,6,28,0,-12,"MQ","JFK","DCA",40,213,8
"145807",2014,6,28,7,-5,"MQ","LGA","RDU",64,431,16
"145808",2014,6,28,-1,-15,"MQ","LGA","BNA",99,764,12
"145809",2014,6,28,-9,-9,"MQ","JFK","RDU",72,427,8
"145810",2014,6,28,-1,19,"MQ","LGA","RDU",70,431,10
"145811",2014,6,29,-10,35,"AA","JFK","LAX",319,2475,8
"145812",2014,6,29,-10,-17,"AA","JFK","LAX",322,2475,12
